account_id,observation_date,is_churn,like_per_month,newfriend_per_month,post_per_month,adview_per_month,dislike_per_month,unfriend_per_month,message_per_month,reply_per_month,account_tenure,adview_per_post,reply_per_message,like_per_post,post_per_message,unfriend_per_newfriend,dislike_pcnt,unfriend_per_newfriend_scaled,newfriend_pcnt_chng,days_since_newfriend,unfriend_28day_avg_84day_obs,unfriend_28day_avg_84day_obs_scaled
4455,2020-03-01,False,43.0,6.0,25.0,55.0,14.0,0.0,4.0,3.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4522,2020-03-01,True,73.0,1.0,15.0,20.0,2.0,0.0,276.0,127.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4620,2020-03-01,False,28.0,9.0,15.0,10.0,5.0,1.0,6.0,3.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4638,2020-03-01,False,12.0,1.0,16.0,1.0,14.0,0.0,12.0,6.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4680,2020-03-01,False,27.0,11.0,18.0,57.0,28.0,0.0,106.0,8.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4694,2020-03-01,False,25.0,2.0,16.0,7.0,3.0,0.0,79.0,15.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4743,2020-03-01,False,60.0,19.0,56.0,25.0,7.0,1.0,1866.0,580.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4756,2020-03-01,False,15.0,0.0,14.0,8.0,10.0,1.0,58.0,7.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4873,2020-03-01,False,29.0,1.0,6.0,19.0,14.0,1.0,4.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4879,2020-03-01,False,46.0,4.0,39.0,48.0,26.0,0.0,35.0,8.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4893,2020-03-01,False,12.0,6.0,7.0,1.0,1.0,0.0,19.0,3.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4919,2020-03-01,False,11.0,0.0,9.0,4.0,6.0,2.0,12.0,3.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4952,2020-03-01,False,54.0,6.0,35.0,13.0,38.0,0.0,8.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4992,2020-03-01,False,8.0,7.0,2.0,6.0,6.0,0.0,6.0,4.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5005,2020-03-01,False,45.0,13.0,64.0,29.0,9.0,0.0,15.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5061,2020-03-01,False,44.0,2.0,12.0,17.0,8.0,0.0,50.0,18.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5071,2020-03-01,False,11.0,1.0,4.0,6.0,0.0,0.0,108.0,43.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5084,2020-03-01,False,703.0,20.0,346.0,81.0,29.0,0.0,4.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5165,2020-03-01,False,20.0,8.0,12.0,20.0,20.0,0.0,1.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5167,2020-03-01,False,5.0,2.0,9.0,14.0,1.0,0.0,168.0,62.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5191,2020-03-01,False,2.0,8.0,1.0,6.0,2.0,1.0,3.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5246,2020-03-01,False,2441.0,19.0,558.0,153.0,80.0,2.0,3.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5252,2020-03-01,False,8.0,4.0,17.0,21.0,2.0,0.0,53.0,14.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5256,2020-03-01,False,267.0,17.0,33.0,48.0,47.0,0.0,69.0,32.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5268,2020-03-01,False,50.0,8.0,44.0,91.0,32.0,1.0,167.0,65.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5289,2020-03-01,False,16.0,6.0,25.0,79.0,11.0,0.0,35.0,16.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5296,2020-03-01,False,15.0,3.0,4.0,1.0,0.0,0.0,5.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5323,2020-03-01,False,119.0,11.0,48.0,59.0,11.0,1.0,40.0,27.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5324,2020-03-01,False,38.0,16.0,14.0,78.0,103.0,0.0,84.0,6.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5325,2020-03-01,False,32.0,7.0,156.0,60.0,28.0,0.0,56.0,21.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5347,2020-03-01,False,5.0,0.0,18.0,2.0,5.0,0.0,5.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5379,2020-03-01,False,307.0,3.0,18.0,24.0,17.0,1.0,36.0,19.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5383,2020-03-01,False,21.0,5.0,60.0,27.0,4.0,0.0,34.0,33.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5395,2020-03-01,False,7.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5407,2020-03-01,False,26.0,7.0,20.0,65.0,36.0,0.0,23.0,11.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5443,2020-03-01,False,207.0,7.0,27.0,71.0,0.0,1.0,4.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5471,2020-03-01,False,0.0,0.0,2.0,0.0,8.0,0.0,21.0,5.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5570,2020-03-01,False,67.0,5.0,42.0,88.0,28.0,0.0,13.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5577,2020-03-01,True,15.0,1.0,10.0,7.0,10.0,0.0,24.0,11.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5610,2020-03-01,False,181.0,8.0,20.0,24.0,12.0,0.0,26.0,17.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5648,2020-03-01,False,10.0,4.0,7.0,74.0,10.0,0.0,2.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5696,2020-03-01,False,69.0,5.0,64.0,48.0,18.0,0.0,62.0,38.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5714,2020-03-01,False,7.0,4.0,0.0,7.0,6.0,0.0,13.0,5.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5740,2020-03-01,False,24.0,0.0,47.0,35.0,8.0,0.0,35.0,19.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5761,2020-03-01,True,2.0,0.0,2.0,3.0,4.0,0.0,0.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5763,2020-03-01,False,86.0,8.0,40.0,72.0,15.0,0.0,5.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5911,2020-03-01,False,13.0,1.0,6.0,10.0,8.0,1.0,19.0,4.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5956,2020-03-01,False,65.0,6.0,11.0,21.0,14.0,1.0,53.0,33.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5966,2020-03-01,False,95.0,6.0,8.0,27.0,8.0,0.0,36.0,12.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5985,2020-03-01,False,95.0,3.0,9.0,30.0,5.0,0.0,148.0,72.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6011,2020-03-01,False,34.0,3.0,12.0,3.0,1.0,0.0,3.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6027,2020-03-01,False,5.0,0.0,1.0,1.0,3.0,1.0,28.0,18.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6066,2020-03-01,False,7.0,0.0,10.0,7.0,10.0,0.0,133.0,20.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6181,2020-03-01,False,43.0,9.0,15.0,65.0,38.0,0.0,18.0,10.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6209,2020-03-01,False,4.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6216,2020-03-01,False,70.0,6.0,26.0,14.0,11.0,0.0,90.0,21.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6230,2020-03-01,False,36.0,7.0,55.0,143.0,1.0,1.0,26.0,20.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6276,2020-03-01,False,44.0,8.0,9.0,5.0,32.0,0.0,104.0,15.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6298,2020-03-01,True,746.0,8.0,101.0,41.0,13.0,0.0,12.0,4.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6318,2020-03-01,False,32.0,1.0,1.0,6.0,12.0,0.0,12.0,15.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6339,2020-03-01,False,88.0,1.0,3.0,8.0,3.0,0.0,5.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6386,2020-03-01,False,237.0,17.0,119.0,51.0,2.0,0.0,5.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6402,2020-03-01,False,95.0,2.0,23.0,29.0,13.0,0.0,63.0,13.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6403,2020-03-01,False,190.0,2.0,13.0,14.0,4.0,0.0,1.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6430,2020-03-01,False,33.0,15.0,9.0,14.0,13.0,0.0,9.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6488,2020-03-01,False,38.0,5.0,29.0,3.0,10.0,0.0,8.0,4.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6489,2020-03-01,False,135.0,13.0,70.0,40.0,7.0,0.0,92.0,51.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6537,2020-03-01,False,4.0,9.0,16.0,5.0,18.0,0.0,73.0,39.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6557,2020-03-01,False,63.0,7.0,58.0,23.0,2.0,0.0,18.0,7.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6590,2020-03-01,False,4.0,4.0,3.0,15.0,4.0,1.0,6.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6596,2020-03-01,False,202.0,13.0,51.0,80.0,2.0,1.0,3.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6601,2020-03-01,False,16.0,5.0,23.0,118.0,12.0,0.0,8.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6649,2020-03-01,False,150.0,10.0,9.0,241.0,9.0,0.0,4.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6654,2020-03-01,False,15.0,2.0,25.0,16.0,10.0,0.0,22.0,8.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6728,2020-03-01,False,37.0,1.0,31.0,19.0,17.0,1.0,17.0,3.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6747,2020-03-01,False,50.0,0.0,25.0,41.0,3.0,0.0,149.0,62.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6867,2020-03-01,False,143.0,8.0,163.0,240.0,27.0,1.0,57.0,28.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6955,2020-03-01,False,133.0,7.0,75.0,23.0,32.0,0.0,60.0,33.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6989,2020-03-01,False,13.0,4.0,36.0,12.0,9.0,0.0,45.0,16.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6992,2020-03-01,False,79.0,6.0,11.0,15.0,3.0,0.0,12.0,6.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6996,2020-03-01,False,48.0,1.0,18.0,23.0,7.0,0.0,7.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7010,2020-03-01,False,105.0,9.0,109.0,34.0,23.0,1.0,64.0,3.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7018,2020-03-01,False,19.0,11.0,8.0,34.0,55.0,0.0,10.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7068,2020-03-01,False,36.0,4.0,21.0,31.0,5.0,1.0,8.0,4.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7074,2020-03-01,False,28.0,18.0,86.0,38.0,5.0,1.0,448.0,180.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7093,2020-03-01,True,27.0,1.0,30.0,27.0,9.0,2.0,0.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7159,2020-03-01,False,196.0,31.0,132.0,172.0,3.0,1.0,4.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7164,2020-03-01,False,13.0,2.0,20.0,15.0,5.0,1.0,189.0,67.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7165,2020-03-01,False,148.0,2.0,30.0,13.0,15.0,1.0,68.0,31.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7180,2020-03-01,False,72.0,9.0,50.0,20.0,16.0,1.0,2.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7209,2020-03-01,False,23.0,1.0,1.0,4.0,27.0,0.0,99.0,42.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7239,2020-03-01,False,12.0,4.0,10.0,2.0,5.0,0.0,12.0,5.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7273,2020-03-01,False,49.0,3.0,16.0,22.0,14.0,1.0,54.0,34.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7293,2020-03-01,False,56.0,8.0,59.0,58.0,18.0,0.0,7.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7336,2020-03-01,False,17.0,1.0,62.0,20.0,6.0,0.0,26.0,8.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7347,2020-03-01,False,14.0,4.0,22.0,2.0,31.0,0.0,6.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7359,2020-03-01,False,114.0,8.0,80.0,39.0,8.0,1.0,19.0,4.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7372,2020-03-01,False,50.0,4.0,13.0,14.0,13.0,0.0,162.0,89.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7382,2020-03-01,False,28.0,2.0,1.0,5.0,4.0,0.0,25.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7506,2020-03-01,False,26.0,5.0,21.0,14.0,48.0,1.0,61.0,12.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7551,2020-03-01,False,248.0,12.0,196.0,233.0,14.0,1.0,135.0,70.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7572,2020-03-01,False,10.0,1.0,7.0,25.0,10.0,0.0,42.0,25.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7609,2020-03-01,False,50.0,3.0,37.0,46.0,4.0,0.0,7.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7617,2020-03-01,False,28.0,9.0,44.0,42.0,13.0,0.0,90.0,14.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7643,2020-03-01,False,87.0,12.0,101.0,59.0,6.0,0.0,259.0,71.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7651,2020-03-01,False,56.0,6.0,31.0,43.0,20.0,0.0,34.0,10.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7722,2020-03-01,False,4.0,3.0,0.0,14.0,2.0,0.0,35.0,6.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7746,2020-03-01,False,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7909,2020-03-01,False,23.0,0.0,5.0,6.0,4.0,0.0,7.0,3.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7975,2020-03-01,False,23.0,1.0,10.0,5.0,3.0,2.0,16.0,5.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7990,2020-03-01,False,85.0,10.0,33.0,18.0,11.0,0.0,7.0,6.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000,2020-03-01,False,42.0,4.0,4.0,10.0,8.0,0.0,34.0,5.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8030,2020-03-01,False,110.0,8.0,5.0,14.0,11.0,1.0,1.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8044,2020-03-01,False,1.0,1.0,3.0,4.0,16.0,0.0,35.0,17.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8107,2020-03-01,False,36.0,17.0,42.0,27.0,13.0,0.0,463.0,182.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8138,2020-03-01,False,17.0,2.0,33.0,3.0,12.0,1.0,2.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8165,2020-03-01,False,31.0,0.0,32.0,25.0,1.0,0.0,7.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8247,2020-03-01,False,374.0,33.0,193.0,158.0,31.0,0.0,19.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8285,2020-03-01,False,22.0,0.0,19.0,4.0,6.0,0.0,22.0,4.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8303,2020-03-01,False,25.0,3.0,8.0,5.0,10.0,1.0,4.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8401,2020-03-01,False,13.0,2.0,14.0,13.0,5.0,0.0,12.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8404,2020-03-01,False,13.0,4.0,22.0,16.0,1.0,0.0,14.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8439,2020-03-01,False,57.0,4.0,26.0,19.0,24.0,0.0,33.0,4.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478,2020-03-01,False,2.0,0.0,1.0,3.0,0.0,0.0,78.0,32.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8491,2020-03-01,False,39.0,9.0,37.0,124.0,24.0,0.0,45.0,17.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8497,2020-03-01,False,80.0,11.0,129.0,40.0,1.0,0.0,22.0,14.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8503,2020-03-01,False,9.0,3.0,6.0,1.0,2.0,0.0,1.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8511,2020-03-01,False,40.0,3.0,42.0,12.0,22.0,0.0,9.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8540,2020-03-01,False,179.0,4.0,24.0,18.0,3.0,0.0,12.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8593,2020-03-01,False,91.0,7.0,32.0,57.0,38.0,0.0,13.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8669,2020-03-01,False,63.0,3.0,50.0,52.0,30.0,1.0,78.0,45.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8734,2020-03-01,False,44.0,5.0,133.0,45.0,8.0,0.0,15.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8739,2020-03-01,False,327.0,17.0,106.0,112.0,5.0,1.0,145.0,62.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8753,2020-03-01,False,31.0,2.0,11.0,14.0,3.0,0.0,176.0,69.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8807,2020-03-01,False,20.0,5.0,12.0,8.0,10.0,0.0,62.0,26.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8892,2020-03-01,False,26.0,3.0,20.0,11.0,4.0,0.0,2.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8898,2020-03-01,False,565.0,27.0,196.0,39.0,18.0,0.0,16.0,8.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8903,2020-03-01,False,11.0,7.0,7.0,6.0,3.0,0.0,45.0,8.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8955,2020-03-01,False,164.0,6.0,62.0,194.0,18.0,0.0,92.0,37.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8969,2020-03-01,False,128.0,5.0,64.0,24.0,17.0,1.0,2.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8980,2020-03-01,False,6.0,1.0,11.0,9.0,28.0,0.0,10.0,3.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9001,2020-03-01,False,352.0,16.0,143.0,188.0,41.0,0.0,13.0,15.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9042,2020-03-01,False,1136.0,41.0,148.0,217.0,117.0,3.0,83.0,18.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9066,2020-03-01,False,80.0,7.0,17.0,233.0,12.0,0.0,10.0,5.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9201,2020-03-01,False,94.0,4.0,31.0,13.0,13.0,0.0,4.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9234,2020-03-01,False,20.0,0.0,18.0,5.0,4.0,0.0,11.0,13.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9291,2020-03-01,False,69.0,6.0,68.0,10.0,4.0,0.0,2.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9317,2020-03-01,False,504.0,37.0,136.0,96.0,46.0,0.0,70.0,13.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9332,2020-03-01,False,25.0,7.0,9.0,44.0,27.0,0.0,9.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
