account_id,last_metric_time,like_per_month,newfriend_per_month,post_per_month,adview_feed_per_month,dislike_per_month,unfriend_per_month,message_per_month,reply_per_month,account_tenure
369,2020-05-10,30.0,8.0,9.0,4.0,1.0,0.0,33.0,13.0,110.0
370,2020-05-10,131.0,23.0,55.0,141.0,53.0,0.0,35.0,5.0,115.0
372,2020-05-10,67.0,0.0,42.0,16.0,11.0,2.0,17.0,4.0,127.0
373,2020-05-10,744.0,24.0,100.0,93.0,30.0,0.0,38.0,27.0,127.0
375,2020-05-10,117.0,7.0,5.0,16.0,16.0,0.0,1.0,1.0,113.0
376,2020-05-10,15.0,1.0,15.0,4.0,0.0,0.0,0.0,3.0,100.0
377,2020-05-10,49.0,6.0,17.0,24.0,8.0,0.0,6.0,4.0,130.0
378,2020-05-10,25.0,1.0,15.0,16.0,12.0,0.0,1.0,6.0,104.0
379,2020-05-10,2.0,1.0,0.0,1.0,3.0,0.0,14.0,11.0,117.0
380,2020-05-10,10.0,10.0,43.0,22.0,1.0,0.0,105.0,44.0,122.0
382,2020-05-10,133.0,12.0,8.0,13.0,14.0,1.0,24.0,14.0,117.0
383,2020-05-10,11.0,0.0,1.0,8.0,25.0,1.0,115.0,10.0,127.0
384,2020-05-10,193.0,18.0,189.0,19.0,31.0,0.0,51.0,31.0,104.0
385,2020-05-10,31.0,1.0,4.0,44.0,3.0,0.0,5.0,1.0,103.0
386,2020-05-10,191.0,26.0,45.0,18.0,21.0,0.0,182.0,60.0,129.0
388,2020-05-10,8.0,2.0,15.0,4.0,2.0,0.0,18.0,6.0,126.0
391,2020-05-10,34.0,0.0,10.0,14.0,17.0,0.0,77.0,51.0,108.0
392,2020-05-10,1200.0,56.0,258.0,288.0,17.0,0.0,37.0,15.0,114.0
393,2020-05-10,82.0,10.0,23.0,73.0,17.0,0.0,12.0,2.0,130.0
395,2020-05-10,12.0,4.0,1.0,6.0,7.0,1.0,10.0,7.0,129.0
396,2020-05-10,42.0,6.0,44.0,93.0,2.0,0.0,4.0,2.0,106.0
397,2020-05-10,42.0,2.0,31.0,16.0,9.0,0.0,7.0,0.0,126.0
398,2020-05-10,216.0,24.0,32.0,49.0,4.0,0.0,11.0,7.0,120.0
399,2020-05-10,294.0,30.0,136.0,87.0,18.0,2.0,37.0,30.0,100.0
400,2020-05-10,192.0,10.0,26.0,32.0,11.0,0.0,203.0,74.0,127.0
401,2020-05-10,26.0,5.0,6.0,20.0,9.0,0.0,130.0,48.0,111.0
403,2020-05-10,11.0,5.0,9.0,11.0,5.0,0.0,151.0,26.0,103.0
404,2020-05-10,7.0,1.0,6.0,36.0,6.0,0.0,17.0,11.0,105.0
405,2020-05-10,49.0,12.0,137.0,72.0,9.0,0.0,15.0,1.0,114.0
406,2020-05-10,450.0,44.0,302.0,210.0,48.0,0.0,158.0,26.0,242.0
407,2020-05-10,62.0,90.0,174.0,360.0,110.0,0.0,8.0,10.0,242.0
408,2020-05-10,5.0,0.0,6.0,1.0,0.0,0.0,62.0,24.0,102.0
409,2020-05-10,41.0,10.0,34.0,15.0,9.0,0.0,1.0,1.0,113.0
410,2020-05-10,25.0,1.0,9.0,16.0,3.0,0.0,42.0,28.0,124.0
411,2020-05-10,26.0,4.0,11.0,10.0,8.0,1.0,8.0,3.0,108.0
412,2020-05-10,80.0,5.0,16.0,10.0,1.0,2.0,22.0,7.0,116.0
415,2020-05-10,86.0,18.0,50.0,39.0,48.0,0.0,27.0,12.0,129.0
416,2020-05-10,85.0,6.0,74.0,20.0,6.0,0.0,54.0,3.0,114.0
417,2020-05-10,875.0,34.0,134.0,107.0,34.0,0.0,6.0,1.0,112.0
419,2020-05-10,121.0,15.0,174.0,16.0,23.0,0.0,55.0,26.0,101.0
420,2020-05-10,7.0,5.0,4.0,18.0,3.0,0.0,9.0,8.0,102.0
421,2020-05-10,17.0,12.0,21.0,9.0,14.0,0.0,7.0,2.0,102.0
422,2020-05-10,33.0,0.0,1.0,7.0,5.0,1.0,0.0,2.0,104.0
423,2020-05-10,9.0,1.0,6.0,7.0,5.0,0.0,20.0,8.0,118.0
424,2020-05-10,30.0,7.0,64.0,39.0,7.0,0.0,2.0,2.0,112.0
425,2020-05-10,342.0,32.0,221.0,96.0,33.0,0.0,192.0,26.0,110.0
426,2020-05-10,19.0,1.0,10.0,15.0,5.0,0.0,39.0,7.0,106.0
427,2020-05-10,24.0,10.0,27.0,7.0,5.0,0.0,29.0,8.0,129.0
429,2020-05-10,30.0,8.0,21.0,18.0,7.0,0.0,115.0,75.0,114.0
430,2020-05-10,9.0,0.0,17.0,13.0,9.0,0.0,33.0,4.0,129.0
431,2020-05-10,250.0,6.0,6.0,39.0,15.0,0.0,124.0,83.0,127.0
432,2020-05-10,15.0,2.0,2.0,3.0,5.0,1.0,39.0,26.0,125.0
433,2020-05-10,0.0,0.0,5.0,0.0,0.0,0.0,190.0,104.0,116.0
434,2020-05-10,88.0,2.0,15.0,5.0,1.0,0.0,64.0,17.0,104.0
435,2020-05-10,4.0,0.0,4.0,1.0,1.0,1.0,11.0,2.0,109.0
436,2020-05-10,40.0,9.0,174.0,63.0,2.0,1.0,33.0,14.0,112.0
437,2020-05-10,13.0,0.0,6.0,6.0,3.0,0.0,20.0,15.0,125.0
438,2020-05-10,179.0,6.0,83.0,57.0,34.0,0.0,34.0,15.0,103.0
439,2020-05-10,7.0,1.0,3.0,18.0,18.0,0.0,11.0,5.0,122.0
440,2020-05-10,55.0,3.0,15.0,2.0,5.0,0.0,4.0,0.0,120.0
441,2020-05-10,4.0,2.0,0.0,9.0,2.0,0.0,3.0,2.0,127.0
442,2020-05-10,276.0,10.0,110.0,88.0,89.0,0.0,275.0,112.0,116.0
443,2020-05-10,197.0,8.0,16.0,16.0,2.0,0.0,162.0,62.0,129.0
444,2020-05-10,64.0,2.0,32.0,32.0,5.0,0.0,12.0,2.0,102.0
445,2020-05-10,6.0,0.0,3.0,8.0,1.0,0.0,45.0,5.0,115.0
446,2020-05-10,14.0,1.0,29.0,8.0,5.0,0.0,9.0,7.0,122.0
447,2020-05-10,40.0,8.0,30.0,10.0,13.0,1.0,88.0,38.0,125.0
448,2020-05-10,67.0,14.0,46.0,73.0,30.0,1.0,18.0,2.0,122.0
449,2020-05-10,245.0,17.0,13.0,133.0,10.0,0.0,101.0,54.0,119.0
450,2020-05-10,136.0,6.0,101.0,35.0,12.0,2.0,22.0,9.0,120.0
451,2020-05-10,20.0,1.0,15.0,13.0,32.0,0.0,45.0,19.0,104.0
452,2020-05-10,17.0,4.0,11.0,27.0,0.0,0.0,3.0,0.0,117.0
453,2020-05-10,7.0,1.0,5.0,2.0,3.0,1.0,74.0,28.0,116.0
455,2020-05-10,113.0,4.0,32.0,61.0,4.0,0.0,680.0,296.0,104.0
456,2020-05-10,13.0,11.0,12.0,26.0,4.0,0.0,22.0,1.0,126.0
457,2020-05-10,2.0,1.0,0.0,2.0,2.0,0.0,25.0,15.0,116.0
458,2020-05-10,0.0,1.0,9.0,2.0,12.0,1.0,37.0,16.0,103.0
459,2020-05-10,262.0,3.0,25.0,28.0,11.0,1.0,49.0,14.0,111.0
460,2020-05-10,16.0,3.0,12.0,34.0,4.0,0.0,32.0,5.0,126.0
461,2020-05-10,19.0,4.0,21.0,32.0,16.0,0.0,9.0,1.0,112.0
462,2020-05-10,17.0,3.0,13.0,17.0,38.0,0.0,15.0,0.0,107.0
463,2020-05-10,25.0,1.0,14.0,18.0,6.0,1.0,1253.0,514.0,112.0
464,2020-05-10,271.0,6.0,131.0,70.0,52.0,0.0,68.0,25.0,129.0
465,2020-05-10,61.0,7.0,67.0,63.0,8.0,0.0,103.0,58.0,119.0
466,2020-05-10,52.0,5.0,34.0,20.0,15.0,1.0,11.0,7.0,104.0
467,2020-05-10,5.0,0.0,2.0,5.0,0.0,0.0,81.0,14.0,119.0
468,2020-05-10,54.0,5.0,7.0,7.0,23.0,0.0,3.0,0.0,110.0
469,2020-05-10,176.0,6.0,72.0,52.0,29.0,0.0,247.0,90.0,126.0
470,2020-05-10,22.0,2.0,8.0,10.0,1.0,0.0,17.0,3.0,122.0
471,2020-05-10,255.0,11.0,48.0,113.0,6.0,0.0,26.0,18.0,107.0
472,2020-05-10,65.0,5.0,24.0,25.0,6.0,1.0,107.0,34.0,107.0
473,2020-05-10,302.0,13.0,92.0,45.0,26.0,1.0,63.0,27.0,123.0
474,2020-05-10,23.0,3.0,29.0,12.0,5.0,0.0,12.0,1.0,128.0
475,2020-05-10,10.0,0.0,7.0,1.0,1.0,1.0,27.0,5.0,111.0
476,2020-05-10,9.0,2.0,0.0,11.0,4.0,1.0,1.0,1.0,110.0
477,2020-05-10,79.0,3.0,16.0,30.0,3.0,1.0,8.0,5.0,111.0
478,2020-05-10,16.0,7.0,3.0,12.0,25.0,2.0,76.0,20.0,101.0
479,2020-05-10,67.0,6.0,27.0,46.0,10.0,0.0,38.0,16.0,111.0
480,2020-05-10,24.0,1.0,14.0,19.0,2.0,1.0,42.0,6.0,109.0
481,2020-05-10,26.0,2.0,1.0,18.0,19.0,0.0,25.0,8.0,111.0
482,2020-05-10,16.0,2.0,6.0,17.0,37.0,0.0,11.0,4.0,104.0
485,2020-05-10,64.0,2.0,30.0,47.0,4.0,0.0,96.0,53.0,100.0
486,2020-05-10,140.0,4.0,124.0,38.0,40.0,0.0,185.0,77.0,120.0
488,2020-05-10,22.0,11.0,89.0,43.0,4.0,0.0,202.0,99.0,113.0
489,2020-05-10,296.0,43.0,286.0,46.0,28.0,1.0,213.0,18.0,129.0
490,2020-05-10,79.0,3.0,32.0,5.0,37.0,0.0,10.0,8.0,125.0
491,2020-05-10,360.0,8.0,57.0,76.0,37.0,0.0,4.0,3.0,119.0
492,2020-05-10,177.0,9.0,116.0,32.0,14.0,0.0,82.0,44.0,102.0
493,2020-05-10,49.0,5.0,98.0,93.0,23.0,0.0,226.0,32.0,104.0
495,2020-05-10,44.0,4.0,49.0,6.0,32.0,1.0,6.0,2.0,108.0
496,2020-05-10,46.0,3.0,51.0,34.0,2.0,0.0,112.0,42.0,119.0
497,2020-05-10,290.0,28.0,269.0,362.0,52.0,2.0,83.0,40.0,107.0
498,2020-05-10,193.0,16.0,35.0,104.0,20.0,0.0,7.0,1.0,118.0
499,2020-05-10,38.0,3.0,39.0,57.0,6.0,0.0,49.0,14.0,110.0
500,2020-05-10,36.0,6.0,27.0,217.0,15.0,0.0,31.0,5.0,126.0
501,2020-05-10,395.0,66.0,718.0,116.0,30.0,0.0,4.0,2.0,114.0
504,2020-05-10,97.0,9.0,41.0,79.0,1.0,0.0,2.0,0.0,117.0
505,2020-05-10,476.0,20.0,298.0,474.0,6.0,0.0,18.0,24.0,242.0
506,2020-05-10,5.0,0.0,28.0,4.0,13.0,0.0,16.0,5.0,100.0
507,2020-05-10,28.0,8.0,3.0,37.0,6.0,0.0,21.0,10.0,103.0
510,2020-05-10,7.0,1.0,16.0,7.0,5.0,0.0,26.0,7.0,100.0
511,2020-05-10,62.0,6.0,3.0,24.0,4.0,0.0,4.0,5.0,110.0
513,2020-05-10,76.0,6.0,43.0,39.0,14.0,0.0,33.0,9.0,127.0
514,2020-05-10,433.0,2.0,26.0,33.0,23.0,0.0,6.0,1.0,128.0
515,2020-05-10,42.0,4.0,9.0,32.0,14.0,1.0,7.0,2.0,118.0
516,2020-05-10,568.0,86.0,190.0,628.0,164.0,0.0,226.0,140.0,242.0
517,2020-05-10,236.0,5.0,195.0,215.0,58.0,0.0,5.0,1.0,111.0
519,2020-05-10,34.0,6.0,39.0,51.0,1.0,0.0,97.0,36.0,102.0
520,2020-05-10,64.0,4.0,20.0,73.0,4.0,0.0,19.0,3.0,120.0
522,2020-05-10,266.0,6.0,33.0,73.0,34.0,0.0,147.0,56.0,122.0
523,2020-05-10,12.0,1.0,11.0,10.0,7.0,0.0,22.0,5.0,108.0
524,2020-05-10,103.0,7.0,17.0,10.0,27.0,1.0,23.0,10.0,103.0
526,2020-05-10,8.0,6.0,29.0,12.0,19.0,0.0,9.0,7.0,124.0
529,2020-05-10,119.0,4.0,25.0,37.0,0.0,1.0,8.0,3.0,119.0
530,2020-05-10,60.0,9.0,43.0,16.0,22.0,1.0,37.0,22.0,129.0
532,2020-05-10,7.0,3.0,11.0,16.0,2.0,0.0,58.0,18.0,120.0
533,2020-05-10,6.0,4.0,13.0,11.0,10.0,0.0,25.0,12.0,118.0
534,2020-05-10,6.0,1.0,17.0,3.0,3.0,0.0,5.0,2.0,111.0
536,2020-05-10,12.0,3.0,6.0,27.0,2.0,0.0,17.0,4.0,115.0
537,2020-05-10,41.0,3.0,16.0,20.0,2.0,0.0,26.0,14.0,123.0
538,2020-05-10,35.0,2.0,4.0,8.0,5.0,0.0,21.0,12.0,104.0
539,2020-05-10,79.0,2.0,5.0,5.0,21.0,1.0,2.0,1.0,113.0
541,2020-05-10,214.0,14.0,150.0,98.0,3.0,0.0,91.0,40.0,120.0
542,2020-05-10,25.0,5.0,18.0,19.0,11.0,0.0,72.0,15.0,130.0
543,2020-05-10,140.0,0.0,76.0,38.0,16.0,0.0,44.0,16.0,242.0
544,2020-05-10,123.0,4.0,57.0,11.0,20.0,0.0,3.0,1.0,118.0
545,2020-05-10,286.0,25.0,38.0,133.0,14.0,2.0,16.0,5.0,111.0
546,2020-05-10,14.0,2.0,51.0,10.0,11.0,0.0,11.0,2.0,115.0
547,2020-05-10,13.0,2.0,7.0,2.0,11.0,1.0,259.0,31.0,104.0
548,2020-05-10,47.0,0.0,1.0,12.0,7.0,0.0,37.0,8.0,102.0
549,2020-05-10,64.0,6.0,7.0,37.0,7.0,0.0,6.0,0.0,130.0
550,2020-05-10,113.0,13.0,12.0,18.0,3.0,0.0,57.0,23.0,130.0
553,2020-05-10,3.0,2.0,6.0,7.0,0.0,1.0,4.0,1.0,100.0
554,2020-05-10,15.0,0.0,20.0,5.0,0.0,1.0,22.0,12.0,105.0
555,2020-05-10,29.0,2.0,4.0,13.0,5.0,1.0,22.0,2.0,114.0
556,2020-05-10,73.0,7.0,48.0,6.0,10.0,0.0,40.0,25.0,109.0
557,2020-05-10,95.0,10.0,30.0,90.0,15.0,0.0,43.0,14.0,118.0
558,2020-05-10,218.0,16.0,28.0,85.0,35.0,0.0,33.0,13.0,113.0
559,2020-05-10,0.0,0.0,0.0,2.0,1.0,0.0,46.0,29.0,126.0
560,2020-05-10,142.0,11.0,17.0,46.0,3.0,0.0,137.0,53.0,111.0
561,2020-05-10,107.0,7.0,24.0,16.0,3.0,0.0,4.0,3.0,119.0
562,2020-05-10,32.0,19.0,88.0,36.0,16.0,0.0,19.0,3.0,117.0
563,2020-05-10,28.0,5.0,16.0,30.0,25.0,0.0,18.0,7.0,117.0
564,2020-05-10,72.0,2.0,144.0,52.0,25.0,0.0,34.0,7.0,102.0
565,2020-05-10,23.0,5.0,96.0,86.0,5.0,1.0,35.0,2.0,107.0
566,2020-05-10,37.0,7.0,21.0,15.0,22.0,0.0,16.0,7.0,119.0
567,2020-05-10,109.0,5.0,37.0,43.0,5.0,0.0,72.0,21.0,106.0
569,2020-05-10,129.0,11.0,37.0,42.0,20.0,0.0,81.0,13.0,115.0
570,2020-05-10,26.0,1.0,3.0,7.0,37.0,0.0,3.0,1.0,127.0
571,2020-05-10,3.0,0.0,15.0,8.0,58.0,0.0,290.0,123.0,122.0
573,2020-05-10,80.0,3.0,26.0,26.0,19.0,0.0,60.0,21.0,100.0
575,2020-05-10,13.0,6.0,42.0,33.0,48.0,0.0,30.0,19.0,123.0
576,2020-05-10,10.0,9.0,26.0,7.0,4.0,0.0,10.0,1.0,124.0
578,2020-05-10,59.0,8.0,109.0,12.0,81.0,0.0,21.0,15.0,114.0
579,2020-05-10,47.0,6.0,82.0,9.0,43.0,0.0,34.0,16.0,116.0
580,2020-05-10,2.0,2.0,11.0,1.0,1.0,0.0,10.0,9.0,128.0
582,2020-05-10,216.0,5.0,91.0,69.0,61.0,0.0,2461.0,935.0,116.0
583,2020-05-10,138.0,4.0,24.0,13.0,6.0,1.0,153.0,31.0,110.0
585,2020-05-10,23.0,2.0,50.0,120.0,72.0,0.0,7.0,4.0,129.0
586,2020-05-10,29.0,2.0,11.0,6.0,24.0,0.0,53.0,6.0,116.0
587,2020-05-10,43.0,4.0,91.0,9.0,11.0,0.0,45.0,5.0,114.0
589,2020-05-10,10.0,1.0,4.0,8.0,9.0,1.0,48.0,23.0,103.0
590,2020-05-10,141.0,10.0,63.0,24.0,43.0,0.0,25.0,1.0,120.0
593,2020-05-10,64.0,4.0,34.0,15.0,20.0,0.0,292.0,94.0,120.0
595,2020-05-10,135.0,3.0,15.0,25.0,0.0,1.0,2.0,3.0,126.0
598,2020-05-10,36.0,2.0,16.0,33.0,6.0,1.0,114.0,53.0,128.0
599,2020-05-10,58.0,3.0,36.0,81.0,0.0,0.0,51.0,28.0,123.0
600,2020-05-10,37.0,8.0,14.0,1.0,5.0,0.0,54.0,7.0,124.0
601,2020-05-10,11.0,10.0,16.0,36.0,4.0,0.0,13.0,0.0,116.0
603,2020-05-10,147.0,3.0,33.0,115.0,6.0,1.0,87.0,42.0,108.0
604,2020-05-10,480.0,25.0,240.0,134.0,30.0,0.0,808.0,263.0,123.0
605,2020-05-10,24.0,8.0,22.0,21.0,6.0,0.0,2.0,0.0,105.0
606,2020-05-10,135.0,6.0,4.0,8.0,4.0,1.0,0.0,0.0,129.0
607,2020-05-10,3.0,2.0,2.0,9.0,1.0,0.0,59.0,21.0,124.0
608,2020-05-10,31.0,13.0,23.0,98.0,52.0,0.0,11.0,5.0,122.0
609,2020-05-10,62.0,5.0,40.0,5.0,0.0,0.0,4.0,1.0,102.0
611,2020-05-10,24.0,0.0,12.0,6.0,20.0,1.0,24.0,7.0,115.0
614,2020-05-10,107.0,3.0,22.0,41.0,12.0,0.0,52.0,11.0,113.0
615,2020-05-10,8.0,1.0,2.0,10.0,2.0,1.0,78.0,28.0,123.0
616,2020-05-10,3.0,1.0,8.0,2.0,3.0,0.0,37.0,4.0,111.0
617,2020-05-10,29.0,6.0,47.0,53.0,23.0,1.0,71.0,36.0,100.0
618,2020-05-10,5.0,8.0,38.0,17.0,9.0,0.0,2.0,3.0,110.0
619,2020-05-10,84.0,8.0,34.0,15.0,18.0,1.0,5.0,2.0,125.0
620,2020-05-10,0.0,0.0,3.0,1.0,1.0,0.0,13.0,5.0,101.0
621,2020-05-10,5.0,0.0,9.0,6.0,32.0,0.0,71.0,8.0,105.0
622,2020-05-10,504.0,7.0,19.0,69.0,15.0,0.0,42.0,10.0,100.0
624,2020-05-10,33.0,10.0,50.0,69.0,47.0,0.0,12.0,3.0,118.0
625,2020-05-10,18.0,2.0,4.0,6.0,2.0,0.0,122.0,15.0,103.0
626,2020-05-10,64.0,2.0,26.0,35.0,34.0,1.0,25.0,2.0,126.0
627,2020-05-10,141.0,8.0,64.0,30.0,48.0,0.0,38.0,21.0,106.0
628,2020-05-10,4.0,2.0,8.0,9.0,21.0,0.0,10.0,3.0,120.0
629,2020-05-10,96.0,4.0,18.0,58.0,2.0,0.0,51.0,5.0,114.0
630,2020-05-10,3.0,1.0,4.0,6.0,2.0,0.0,4.0,1.0,118.0
631,2020-05-10,11.0,2.0,20.0,17.0,43.0,2.0,131.0,31.0,109.0
632,2020-05-10,55.0,10.0,8.0,68.0,27.0,0.0,66.0,25.0,109.0
633,2020-05-10,111.0,5.0,16.0,66.0,8.0,0.0,949.0,340.0,109.0
634,2020-05-10,13.0,2.0,2.0,8.0,5.0,0.0,33.0,5.0,100.0
635,2020-05-10,50.0,12.0,6.0,30.0,10.0,0.0,0.0,6.0,242.0
638,2020-05-10,76.0,9.0,20.0,6.0,4.0,0.0,1.0,2.0,116.0
639,2020-05-10,18.0,1.0,9.0,28.0,9.0,0.0,16.0,8.0,102.0
640,2020-05-10,11.0,7.0,5.0,19.0,38.0,0.0,16.0,3.0,124.0
642,2020-05-10,332.0,16.0,24.0,10.0,24.0,2.0,216.0,128.0,242.0
643,2020-05-10,10.0,0.0,0.0,0.0,0.0,0.0,39.0,10.0,122.0
644,2020-05-10,200.0,7.0,17.0,12.0,3.0,0.0,79.0,28.0,115.0
645,2020-05-10,726.0,15.0,53.0,13.0,8.0,0.0,48.0,15.0,117.0
647,2020-05-10,9.0,2.0,3.0,6.0,1.0,0.0,2.0,1.0,126.0
648,2020-05-10,5.0,3.0,13.0,0.0,0.0,0.0,9.0,0.0,107.0
649,2020-05-10,51.0,2.0,9.0,63.0,8.0,0.0,36.0,11.0,109.0
650,2020-05-10,4.0,8.0,2.0,3.0,1.0,0.0,4.0,0.0,128.0
652,2020-05-10,523.0,29.0,65.0,71.0,9.0,1.0,0.0,0.0,130.0
653,2020-05-10,56.0,8.0,68.0,58.0,23.0,0.0,24.0,8.0,108.0
654,2020-05-10,19.0,4.0,26.0,11.0,24.0,0.0,7.0,1.0,124.0
655,2020-05-10,22.0,5.0,28.0,9.0,16.0,0.0,8.0,2.0,106.0
656,2020-05-10,45.0,8.0,10.0,9.0,8.0,0.0,5.0,0.0,111.0
657,2020-05-10,205.0,14.0,95.0,93.0,18.0,1.0,42.0,26.0,109.0
658,2020-05-10,8.0,4.0,7.0,8.0,0.0,1.0,44.0,19.0,117.0
659,2020-05-10,11.0,1.0,1.0,4.0,0.0,1.0,13.0,6.0,109.0
661,2020-05-10,43.0,10.0,17.0,24.0,2.0,0.0,78.0,11.0,124.0
663,2020-05-10,57.0,4.0,12.0,29.0,5.0,1.0,10.0,3.0,102.0
664,2020-05-10,5.0,1.0,8.0,12.0,8.0,0.0,36.0,6.0,126.0
666,2020-05-10,99.0,3.0,3.0,17.0,5.0,0.0,4.0,2.0,125.0
667,2020-05-10,14.0,0.0,1.0,7.0,5.0,0.0,21.0,10.0,128.0
670,2020-05-10,458.0,39.0,1553.0,98.0,95.0,0.0,117.0,14.0,114.0
671,2020-05-10,11.0,4.0,25.0,19.0,0.0,0.0,72.0,29.0,123.0
672,2020-05-10,14.0,11.0,4.0,3.0,3.0,0.0,6.0,3.0,103.0
673,2020-05-10,49.0,6.0,33.0,99.0,1.0,0.0,8.0,2.0,120.0
675,2020-05-10,64.0,8.0,33.0,41.0,8.0,0.0,96.0,36.0,100.0
676,2020-05-10,138.0,14.0,38.0,18.0,14.0,2.0,50.0,48.0,242.0
677,2020-05-10,144.0,5.0,23.0,29.0,11.0,0.0,11.0,1.0,114.0
678,2020-05-10,106.0,4.0,23.0,11.0,24.0,0.0,16.0,3.0,120.0
679,2020-05-10,11.0,0.0,0.0,1.0,3.0,0.0,29.0,30.0,126.0
680,2020-05-10,20.0,8.0,7.0,10.0,2.0,1.0,19.0,3.0,112.0
681,2020-05-10,120.0,15.0,57.0,75.0,10.0,0.0,45.0,6.0,116.0
682,2020-05-10,20.0,2.0,10.0,14.0,42.0,0.0,5.0,0.0,124.0
683,2020-05-10,13.0,1.0,6.0,22.0,4.0,0.0,72.0,25.0,102.0
684,2020-05-10,63.0,7.0,8.0,62.0,4.0,1.0,41.0,25.0,130.0
685,2020-05-10,329.0,8.0,26.0,11.0,9.0,0.0,28.0,11.0,106.0
686,2020-05-10,10.0,3.0,9.0,5.0,8.0,0.0,12.0,4.0,109.0
687,2020-05-10,33.0,7.0,61.0,24.0,6.0,0.0,9.0,0.0,116.0
688,2020-05-10,131.0,1.0,29.0,35.0,13.0,0.0,186.0,24.0,118.0
689,2020-05-10,17.0,6.0,19.0,62.0,0.0,1.0,22.0,11.0,113.0
690,2020-05-10,221.0,15.0,122.0,327.0,48.0,0.0,7.0,0.0,125.0
691,2020-05-10,11.0,1.0,8.0,11.0,2.0,1.0,41.0,6.0,109.0
692,2020-05-10,366.0,12.0,15.0,66.0,18.0,0.0,12.0,8.0,122.0
694,2020-05-10,31.0,3.0,19.0,30.0,2.0,1.0,1.0,3.0,125.0
695,2020-05-10,21.0,4.0,11.0,20.0,15.0,2.0,14.0,6.0,122.0
696,2020-05-10,36.0,10.0,11.0,18.0,17.0,0.0,13.0,3.0,107.0
698,2020-05-10,72.0,3.0,48.0,14.0,3.0,0.0,57.0,21.0,108.0
699,2020-05-10,54.0,9.0,4.0,6.0,4.0,3.0,4.0,2.0,120.0
700,2020-05-10,165.0,1.0,12.0,14.0,14.0,0.0,114.0,93.0,125.0
701,2020-05-10,3.0,8.0,12.0,13.0,23.0,1.0,2.0,0.0,0.0
702,2020-05-10,13.0,9.0,37.0,14.0,7.0,0.0,74.0,34.0,100.0
703,2020-05-10,61.0,6.0,12.0,14.0,5.0,0.0,12.0,2.0,108.0
704,2020-05-10,137.0,0.0,6.0,61.0,9.0,0.0,15.0,1.0,0.0
705,2020-05-10,460.0,33.0,163.0,102.0,13.0,0.0,0.0,0.0,125.0
706,2020-05-10,10.0,4.0,1.0,16.0,10.0,0.0,16.0,3.0,115.0
707,2020-05-10,26.0,2.0,1.0,2.0,9.0,2.0,9.0,3.0,114.0
708,2020-05-10,25.0,0.0,12.0,33.0,3.0,0.0,20.0,5.0,101.0
709,2020-05-10,5.0,6.0,18.0,3.0,1.0,0.0,49.0,17.0,106.0
710,2020-05-10,5.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,109.0
711,2020-05-10,245.0,44.0,120.0,53.0,3.0,0.0,127.0,73.0,113.0
712,2020-05-10,58.0,9.0,40.0,72.0,8.0,0.0,74.0,40.0,120.0
713,2020-05-10,41.0,2.0,30.0,9.0,3.0,0.0,36.0,13.0,113.0
714,2020-05-10,87.0,3.0,60.0,12.0,42.0,0.0,15.0,3.0,105.0
715,2020-05-10,29.0,0.0,17.0,9.0,9.0,1.0,99.0,37.0,127.0
716,2020-05-10,186.0,5.0,125.0,88.0,8.0,0.0,233.0,68.0,116.0
719,2020-05-10,28.0,2.0,4.0,3.0,3.0,0.0,4.0,1.0,111.0
721,2020-05-10,20.0,2.0,12.0,7.0,7.0,0.0,10.0,2.0,101.0
722,2020-05-10,74.0,21.0,19.0,112.0,10.0,0.0,13.0,6.0,102.0
723,2020-05-10,26.0,6.0,7.0,40.0,6.0,0.0,14.0,3.0,106.0
724,2020-05-10,18.0,8.0,22.0,41.0,25.0,0.0,38.0,15.0,126.0
725,2020-05-10,1301.0,14.0,63.0,124.0,3.0,0.0,169.0,21.0,113.0
726,2020-05-10,6.0,2.0,3.0,5.0,7.0,1.0,46.0,7.0,123.0
727,2020-05-10,15.0,1.0,6.0,7.0,10.0,0.0,17.0,1.0,100.0
728,2020-05-10,48.0,8.0,67.0,37.0,11.0,0.0,10.0,0.0,100.0
730,2020-05-10,39.0,10.0,109.0,19.0,18.0,0.0,17.0,10.0,112.0
732,2020-05-10,169.0,4.0,18.0,83.0,6.0,0.0,8.0,3.0,127.0
734,2020-05-10,146.0,49.0,62.0,40.0,33.0,0.0,98.0,42.0,124.0
735,2020-05-10,31.0,2.0,11.0,7.0,12.0,0.0,62.0,36.0,120.0
736,2020-05-10,148.0,17.0,72.0,49.0,38.0,0.0,7.0,2.0,126.0
737,2020-05-10,15.0,0.0,4.0,14.0,7.0,0.0,45.0,29.0,106.0
738,2020-05-10,0.0,14.0,12.0,4.0,0.0,0.0,48.0,8.0,242.0
739,2020-05-10,98.0,6.0,10.0,9.0,9.0,2.0,1.0,0.0,122.0
740,2020-05-10,37.0,7.0,10.0,51.0,0.0,0.0,45.0,20.0,100.0
741,2020-05-10,54.0,5.0,29.0,30.0,14.0,0.0,9.0,5.0,119.0
742,2020-05-10,2281.0,17.0,119.0,160.0,95.0,1.0,205.0,95.0,0.0
743,2020-05-10,135.0,4.0,15.0,64.0,27.0,0.0,29.0,10.0,100.0
744,2020-05-10,70.0,13.0,23.0,71.0,12.0,0.0,68.0,23.0,107.0
745,2020-05-10,134.0,14.0,17.0,52.0,30.0,0.0,1.0,0.0,108.0
